Drug_ID	Target_ID	Y
drg_51333971	7KX8	0.4771212547
drg_51334062	4CGO	3.755874856
drg_51334063	6QD9	5
drg_51334064	6QDA	4.146128036
drg_51334068	6QDB	4.041392685
drg_51334069	6QDC	4.230448921
drg_51334122	6W7F	-0.6989700043
drg_51334126	6W7G	-0.3010299957
drg_51334635	6UVP	5
drg_51334639	6UVV	3.822168079
drg_51334640	6UVY	2.995635195
drg_51334643	6UWP	1.447158031
drg_51334644	6UWV	1
drg_51334829	6EEB	4.161368002
drg_51334936	8EIO	4.079181246
drg_51335772	6SP4	3.405687787
drg_51336011	6XVW	0.9684829486
drg_51336048	6TT0	4.149219113
drg_51336607	4L0V	4.441695136
drg_51337823	6V1J	6
drg_51338198	6LP7	0.9542425094
drg_51338199	6JME	0.6532125138
drg_51338202	6JMD	0.07918124605
drg_51338205	6LP8	-0.3010299957
drg_51338206	6LP6	0.07918124605
drg_51338442	6XZ8	0.903089987
drg_51338455	6XZ9	-0.3010299957
drg_51339001	6W2J	3.799340549
drg_51339007	6W2J	2.556302501
drg_51339053	6V8B	3.397940009
drg_51339324	6WAA	3.096910013
drg_51339922	6VNY	2.1430148
drg_51340516	6TN9	1.146128036
drg_51340767	6F8B	3.819543936
drg_51340799	5O7E	1.230448921
drg_51340835	6TS7	2.602059991
drg_51340859	6TS6	0.6020599913
drg_51341738	6ZAC	2.800029359
drg_51341743	6ZAD	1.301029996
drg_51341941	6TY5	2.602059991
drg_51341992	8CZN	5
drg_51341999	6BI9	5
drg_51342012	6YXI	2.633468456
drg_51342035	6YV2	4.681241237
drg_51342037	6YV0	4.278753601
drg_51342054	6YSK	2.301029996
drg_51342058	6YSK	2.041392685
drg_51342061	6YUY	3.826074803
drg_51342062	6YV4	3.799340549
drg_51342063	6YUW	4.103803721
drg_51342201	6WJY	0.4913616938
drg_51342279	6HI3	5.176091259
drg_51342280	6EPV	5.176091259
drg_51342281	6EPJ	5.176091259
drg_51342282	6HI4	5.176091259
drg_51342284	6HI6	4.977723605
drg_51342290	6HIC	5.176091259
drg_51342292	6HIE	4.176091259
drg_51342408	7C7H	3.763427994
drg_51342410	7C7G	3.380211242
drg_51342805	3WE4	2.204119983
drg_51342855	3ZH8	2.431363764
drg_51343885	3PE6	1
drg_51346368	3UUA	1.602059991
drg_51346369	8DOG	3.789580712
drg_51346591	6OVA	0.04139268516
drg_51347830	6T8P	3.204119983
drg_51348611	6XMX	2.301029996
drg_51348933	5SHQ	2.414973348
drg_51349674	6N7A	1.968482949
drg_51350279	5MW6	4.255272505
drg_51350314	4EFS	0.3979400087
drg_51350328	6BMR	5
drg_51350331	6BMW	5
drg_51350513	3HZ1	6
drg_51350514	3HZ5	3.176091259
drg_51350521	3R59	6.698970004
drg_51350522	7C8L	6.698970004
drg_51350549	5O4V	5
drg_51350555	4LBT	4.10720997
drg_51351493	6XRM	4.079181246
drg_51352034	6XCF	3.755874856
drg_51352952	6HVF	1.924279286
drg_51354084	6ZND	4
drg_51354126	6ZQZ	1.380211242
drg_51354230	6ZUG	1.079181246
drg_51354234	6TFI	1.431363764
drg_51354237	6ZUN	1
drg_51354239	6ZUN	1.397940009
drg_51354251	6ZUU	3.591064607
drg_51354264	6ZUX	0.6020599913
drg_51354265	6ZV7	0.7781512504
drg_51354511	7C2W	3.172602931
drg_51354546	6XDF	2.301029996
drg_51354938	5ANV	-0.04575749056
drg_51354947	5ANT	2.72916479
drg_51354948	6LVY	3.448551739
drg_51354949	3W3N	3.31302311
drg_51354982	5A3X	2.903089987
drg_51354985	5A4E	2.602059991
drg_51354986	5RFJ	4.021189299
drg_51354988	5A4L	3.591064607
drg_51354995	5A54	2.84509804
drg_51355127	5J5T	2.63748973
drg_51355241	6A1G	1.73239376
drg_51355243	6A1F	2.51851394
drg_51355388	7ERA	5.301029996
drg_51355798	6X8F	1
drg_51355979	6W0N	2.612783857
drg_51355980	6W0W	2.672097858
drg_51357353	6Y5M	0.982271233
drg_51357742	7KHS	2.640481437
drg_51357743	7KHV	4
drg_51357835	2VES	1.986771734
drg_51357837	7CI7	5
drg_51357851	7DEL	0.6020599913
drg_51357852	7DEL	0.9542425094
drg_51357854	7CI8	2.946452265
drg_51357863	7CI6	4.017033339
drg_51357867	5QT4	5.158362492
drg_51357875	7CI5	4.053078443
drg_51357877	7CI4	4
drg_51357881	7CIE	3.958085849
drg_51357882	7CIC	4.622214023
drg_51358093	5F2E	3.230448921
drg_51358100	6GJ6	4.51851394
drg_51359449	6FP1	3.414973348
drg_51359823	7KKE	2.806179974
drg_51359966	5VQK	3.204119983
drg_51360186	7B3T	4.383815366
drg_51360187	7B3V	3.462397998
drg_51360188	7B3W	3.982271233
drg_51360189	7B3Z	2.819543936
drg_51360190	7B40	1.681241237
drg_51360191	7B41	1.643452676
drg_51360192	7B42	1.812913357
drg_51360193	7B43	2.136720567
drg_51360385	4H4M	0.4771212547
drg_51360554	7K4D	1.913813852
drg_51360556	7K4F	1.806179974
drg_51360649	5RGY	3.716003344
drg_51361459	5JFS	0.3010299957
drg_51361461	5JFV	0.7781512504
drg_51364513	6VUB	6.056904851
drg_51364515	6VUC	5.158362492
drg_51364521	6VUF	5.167317335
drg_51364537	6VUJ	4.712649702
drg_51364539	6VUB	5.798650645
drg_51364542	6VUJ	4.546542663
drg_51365992	5Z14	-0.3010299957
drg_51366330	6OP0	2.305351369
drg_51368216	3O6J	5.556302501
drg_51368302	6SGK	4.079181246
drg_51368303	5M51	4.278753601
drg_51368776	6W06	2.152288344
drg_51368796	6W07	0
drg_51368797	6VXQ	3.568201724
drg_51368924	6VQM	2.008600172
drg_51369692	7JVN	1.462397998
drg_51369697	7VXG	1.230448921
drg_51369813	6YLL	2.702430536
drg_51369824	6YKY	1.968482949
drg_51369915	7CBX	0.8129133566
drg_51369916	5Z1D	0.6989700043
drg_51369919	1GCZ	4.269512944
drg_51370308	6WXZ	3.531478917
drg_51370324	6WY0	0.3010299957
drg_51370733	7C7N	-0.4436974992
drg_51370763	6KZZ	0.2304489214
drg_51370853	7K7Z	3.612783857
drg_51370857	7K7L	1.977723605
drg_51371054	6ZE8	1.361727836
drg_51371243	6VRV	0
drg_51371330	6ZVL	1.255272505
drg_51371373	3VQ4	3.602059991
drg_51371377	5Q29	4.06069784
drg_51372477	4AU0	4.45591024
drg_51372724	7CWF	2.556302501
drg_51372725	7CWG	1.414973348
drg_51372726	7CWG	1
drg_51372986	5FI8	4.301029996
drg_51373219	5GGZ	1.748188027
drg_51375676	7WC8	-0.2676062402
drg_51377767	7K41	1.380211242
drg_51378421	6VNM	-0.585026652
drg_51378733	6ACR	2.835056102
drg_51378737	7C3G	1.397940009
drg_51378997	5XKF	0.4471580313
drg_51379168	6KYP	1.934498451
drg_51379425	7DV6	0.4771212547
drg_51379561	7E2E	2.903089987
drg_51379996	6PMB	1.591064607
drg_51380000	6PMA	2.008600172
drg_51380011	6PME	1.973127854
drg_51380119	5EDS	5.096910013
drg_51380524	4X2I	2.544068044
drg_51381480	5KQL	5
drg_51381482	5KQG	3.851258349
drg_51381902	6FGH	5.698970004
drg_51381903	5L8T	5.445604203
drg_51381904	5L97	6
drg_51381905	5L98	5.69019608
drg_51381906	5L99	5.682145076
drg_51383374	4WR8	2.806179974
drg_51383590	4TX6	5
drg_51383591	4TXE	3.963787827
drg_51384120	6Y6H	1.531478917
drg_51384132	6ZJF	1.792391689
drg_51384714	7KSI	4.301029996
drg_51384716	7KSJ	4.301029996
drg_51384724	7KSK	4.301029996
drg_51385189	7L26	4
drg_51385194	7L25	3.903089987
drg_51385223	7L24	1.949390007
drg_51386140	5NZ1	4.113943352
drg_51387028	6XIH	2.431363764
drg_51387381	7BTV	1.230448921
drg_51387389	7BUC	0.6334684556
drg_51387688	6LIH	2.28780173
drg_51388204	6VBI	1.544068044
drg_51388524	6LW2	1.716003344
drg_51388705	3P80	2.380211242
drg_51389567	6W9E	2.139879086
drg_51389683	6V3R	3.602059991
drg_51390510	6V7A	4.350248018
drg_51391172	6LQX	3.397940009
drg_51393008	4Y8D	1.707570176
drg_51393101	6UE6	4.238046103
drg_51394926	7AVZ	3.200029267
drg_51394931	7AW3	1
drg_51394951	7AW0	2.100370545
drg_51395040	7ACK	2.819543936
drg_51395103	4TN6	0.591064607
drg_51395939	5Y8Z	2.792391689
drg_51395942	5Y8W	2.361727836
drg_51395949	5Y8Y	2.113943352
drg_51395950	5Y94	2.176091259
drg_51395953	5Y8C	2.204119983
drg_51397093	6RB1	3.136720567
drg_51397095	6RCM	2.556302501
drg_51397096	6RFE	2.447158031
drg_51397102	6RCB	2.51851394
drg_51398399	6S1F	1.707570176
drg_51398405	6FU5	1.505149978
drg_51401051	7JY3	4.387389826
drg_51401139	7K13	4.303196057
drg_51401140	7CIB	4.944482672
drg_51401424	6X81	3.900913068
drg_51401428	6X85	3.72427587
drg_51403548	7L4T	1.176091259
drg_51403553	7L4U	1.799340549
drg_51403556	7L4U	1.579783597
drg_51403561	7L4W	0.531478917
drg_51403578	7L50	0.7923916895
drg_51403677	6S1B	2.260071388
drg_51403678	6S17	1.880813592
drg_51403679	6S14	2.06069784
drg_51403697	6S1J	2.269512944
drg_51403718	6S1H	2.130333768
drg_51404236	6GXU	2.255272505
drg_51404270	7JWS	2.113943352
drg_51404271	7JWS	1.84509804
drg_51404280	7JWU	2.383815366
drg_51404284	7JWT	2.113943352
drg_51404288	7JWV	2.77815125
drg_51404289	7JWW	2.556302501
drg_51404640	6MO2	2.322219295
drg_51404641	6MO0	2.770852012
drg_51404644	6MO1	2.462397998
drg_51404811	5VSB	4.089905111
drg_51404815	5VSK	3.831741834
drg_51405680	7KYK	5
drg_51405703	7KYV	5
drg_51405718	7KZ4	5
drg_51405719	7KZY	5
drg_51405722	7L01	5
drg_51405854	4EZ3	4.257438567
drg_51406814	7DT3	4.079181246
drg_51406821	7EJR	4
drg_51406829	7DT5	3.826074803
drg_51407620	7P2N	1
drg_51408003	7D9O	0.4313637642
drg_51408005	7D9Q	0.4771212547
drg_51408010	7D9P	-0.06550154876
drg_51409176	7WT2	3.361727836
drg_51410061	4D09	0.2304489214
drg_51410114	7LTK	2.447158031
drg_51410204	1XBP	3.204119983
drg_51410220	7M0L	-1.026872146
drg_51410714	7MGL	3.491361694
drg_51410834	7CBJ	2.556302501
drg_51412148	7D2X	1.851258349
drg_51412851	4DHO	5
drg_51414906	6WZV	2.403120521
drg_51414977	6ZW1	-0.15490196
drg_51415786	7C7B	1.819543936
drg_51415787	7C7C	1.763427994
drg_51416008	7DQF	5.283301229
drg_51416015	7EBG	2.770852012
drg_51416020	7EBH	3.342422681
drg_51416498	7LAF	3.491361694
drg_51416577	6Z1A	3.23299611
drg_51417192	7KQD	-0.04575749056
drg_51418224	7M05	5.301029996
drg_51418520	7OLS	0.3010299957
drg_51418521	7OLV	0.2041199827
drg_51418662	7POP	1.505149978
drg_51418848	7LPK	4
drg_51418849	7LRK	4.491361694
drg_51418857	7RWP	2.462397998
drg_51418858	7RWN	2.491361694
drg_51418859	7RWQ	2.397940009
drg_51418860	7RWO	2.568201724
drg_51418866	7M2E	2.230448921
drg_51419292	6X5Y	0.07918124605
drg_51420102	8CY0	4.869818208
drg_51420106	8CXZ	4.307496038
drg_51420199	7LVH	1.079181246
drg_51420220	7LVI	1
drg_51420240	7RJ8	1.079181246
drg_51420642	7F5D	2.843855423
drg_51420646	7F5C	1.204119983
drg_51420650	7F5E	1.431363764
drg_51420911	7EXD	1.944482672
drg_51421399	7AWG	2.674861141
drg_51421706	7N93	0.6020599913
drg_51422945	5NRN	3.397940009
drg_51422975	5NRQ	2.886490725
drg_51423578	7P3C	2.301029996
drg_51423626	7P3G	1.643452676
drg_51423644	7P3J	1.591064607
drg_51423763	7RUN	1.643452676
drg_51423918	8EM8	2.462397998
drg_51424201	7AV1	3.944482672
drg_51424202	7AV2	3.653212514
drg_51424213	7AV0	0.4771212547
drg_51424223	7AUZ	0.4771212547
drg_51425755	7LM2	0.1139433523
drg_51425916	7KCE	3.176091259
drg_51425934	7KCF	1.755874856
drg_51425949	7KDA	2.431363764
drg_51426707	7JR8	2
drg_51426718	7JR6	2.707570176
drg_51426738	6ZTC	3.447158031
drg_51427770	7N18	3.903089987
drg_51427772	7N18	4.556302501
drg_51428022	7KH8	1.301029996
drg_51428841	7OVD	2.290034611
drg_51429573	7N2A	2.397940009
drg_51429620	7OKC	4.698970004
drg_51429802	7S1N	0.6989700043
drg_51430797	7DXL	3.361727836
drg_51430807	6B7B	4.579783597
drg_51430811	3VQ9	5.559906625
drg_51430995	7MGJ	1.897627091
drg_51433309	7P3S	2.431363764
drg_51433767	4ABE	6.531478917
drg_51434284	7M3Y	4.72427587
drg_51435915	5O39	1.591064607
drg_51437076	4RSE	2.509202522
drg_51437470	4HIQ	2.204119983
drg_51447634	4LOL	4.949390007
