ids	Ligand	Target	Y
6CSS	ONC(=O)C1=CCCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6CSS.pdb	4.338456494
6CSQ	ONC(=O)C1CCCCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6CSQ.pdb	4.522835314
6CSP	ONC(=O)C1=CCCCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6CSP.pdb	3.960470778
4IDV	COCCOc1cnc(N)nc1-c1c[nH]c2ccc(cc12)C#CC(C)(C)O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4IDV.pdb	1.301029996
7JXX	CC(C)(O)C#Cc1ccc2[nH]c3CCCc4cnc(N)nc4-c3c2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7JXX.pdb	2.230448921
4IDT	Nc1ncc2CCCc3[nH]c4ccc(Br)cc4c3-c2n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4IDT.pdb	3.662757832
4KEB	CCc1nc(N)nc(N)c1C#CC(C)c1cc(OC)cc(c1)-c1cccc2cnccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4KEB.pdb	1.653212514
4KFJ	CCc1nc(N)nc(N)c1C#CCc1cc(OC)cc(c1)-c1cccc2cnccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4KFJ.pdb	1.77815125
4BB4	COCCNC(=O)c1ccc(Nc2ncc3cc(ccc3n2)-c2ccncc2)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4BB4.pdb	3.766412847
4EBW	CCc1ccc(cc1)-c1ccc2N(C)S(=O)(=O)c3cnn(CC)c3-c2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4EBW.pdb	3.322219295
5Y1K	CC(C)C[C@H](NC(=O)NCc1ccccc1Cl)C(=O)NO	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5Y1K.pdb	2.812913357
5Y1Q	CC(C)C[C@H](NC(=O)NCc1cccc(Cl)c1)C(=O)NO	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5Y1Q.pdb	2.544068044
5YOU	CC1N(C2CC2)c2cc(ccc2N(C)C1=O)C(=O)N(C)c1ccc(C)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5YOU.pdb	1.041392685
4J0R	Cc1noc(C)c1-c1cc(O)cc(c1)[C@H](O)c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4J0R.pdb	3.041392685
4J0S	Cc1noc(C)c1-c1cc(O)cc(c1)[C@@H](O)c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4J0S.pdb	2.887054378
5YOV	CC1N(C2CCCC2)c2cc(ccc2N(C)C1=O)C(=O)Nc1ccc(C)cc1C	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5YOV.pdb	1.322219295
4ZZI	CS(=O)(=O)NCCC1CCN(CC1)c1ncnc2cc(sc12)C(N)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4ZZI.pdb	0.633468456
4JT8	CC(C)(C)C(=O)NCCC1CCN(CC1)c1ncnc2cc(sc12)C(N)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4JT8.pdb	3.857332496
4JSR	CCNC(=O)c1ccc(s1)C(=O)NCCC1CCN(CC1)c1ncnc2cc(sc12)C(N)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4JSR.pdb	4.698970004
3MQD	OCc1cc(on1)-c1cccs1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3MQD.pdb	6.113943352
4I0S	CC(C)NC(=O)c1c[nH]c2ncc(nc12)-c1nn(C)c2cc(Cl)ccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4I0S.pdb	2.709269961
4I0R	COc1cc(cc(OC)c1OC)-c1cnc2[nH]cc(C(=O)NC(C)C)c2n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4I0R.pdb	2.278753601
4HXM	CCCC(=O)Nc1cc(NS(=O)(=O)c2cccs2)cc(c1)-c1csc(=O)[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HXM.pdb	2.897627091
4HXS	O=c1[nH]c(cs1)-c1cccc(NS(=O)(=O)Cc2ccccc2)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HXS.pdb	3.612783857
5V3Q	[O-][N+](=O)c1ccc(cc1)N(CCCNC(=O)C(F)(F)F)C(=O)CCl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5V3Q.pdb	1.447158031
4YQM	CN(C)S(=O)(=O)c1cc(NC(=O)CCl)ccc1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4YQM.pdb	1.491361694
3ZEP	C[C@H](NC(=O)c1c[nH]c2ncc(Oc3ccc4CC[C@@H](NC(C)=O)c4c3)nc12)C1CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3ZEP.pdb	4.158362492
4I6Q	CC(NC(=O)c1c[nH]c2ncc(Oc3ccccc3)nc12)C1CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4I6Q.pdb	2.342422681
4JU4	OC(=O)c1cc(Oc2ccccc2)ccc1NS(=O)(=O)c1ccc(Br)cc1F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4JU4.pdb	4.477121255
4J08	Cc1ccc(cc1)S(=O)(=O)Nc1ccc(Oc2ccccc2)cc1C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4J08.pdb	4.477121255
4J0A	Cc1ccc(cc1)S(=O)(=O)Nc1cc(Oc2ccccc2)ccc1C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4J0A.pdb	4.477121255
4HYI	O=C(Nc1ccccc1N1CCNCC1)c1csc(n1)-n1ncc2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HYI.pdb	0.301029996
4J6I	CC(C)(O)Cn1cc(cn1)-c1ccc2-c3nc(sc3CCOc2c1)-c1ncnn1CC(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4J6I.pdb	2.086359831
4JIK	NC(=O)c1ncc(N[C@H]2CCCNC2)c2nc(cn12)-c1ccc(Cl)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4JIK.pdb	2.924279286
4IXE	CN(c1cnc2nc(N)nc(N)c2c1)c1cc(F)c(F)c(F)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4IXE.pdb	2.176091259
4QJZ	CN(c1cnc2nc(N)nc(N)c2c1)c1cccc2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4QJZ.pdb	0.748188027
4IXF	CC(C)c1ccc(cc1)N(C)c1cnc2nc(N)nc(N)c2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4IXF.pdb	1.716003344
4IXG	CN(c1ccccc1)c1cnc2nc(N)nc(N)c2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4IXG.pdb	1.755874856
3W1F	CCOc1cc2c(n[nH]c2cc1-c1cnn(C)c1)-c1ccc(C)c(c1)S(N)(=O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3W1F.pdb	2.29666519
4K69	CCCC(CC(O)=O)n1c2ccccc2n(Cc2cc(Br)cc3NC(=O)Cc23)c1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4K69.pdb	1.602059991
4K5Z	Clc1ccc2CNC(=O)c2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4K5Z.pdb	6
6YYF	Clc1ccc2NC(=O)Cc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6YYF.pdb	6
7EAT	O=C1Cc2ccccc2N1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7EAT.pdb	6
5AKK	Brc1ccc2CC(=O)Nc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5AKK.pdb	5.755874856
4K2Y	Clc1ccc2CC(=O)Nc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4K2Y.pdb	6
4CR5	Clc1ccc2[nH]c(=O)ccc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4CR5.pdb	5.146128036
6NS0	C[C@H]1CCC[C@H](C[C@H]2Cc3cc(O)cc(O)c3C(=O)O2)O1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6NS0.pdb	4.301029996
6TPG	CCN(Cc1cccnc1)C(=O)CN(c1ccc(OC)nc1)S(=O)(=O)c1ccccc1C	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6TPG.pdb	0.301029996
4IVD	C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CCC#N)CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4IVD.pdb	4
4IVB	C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@@H](CC1)C#N	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4IVB.pdb	4
3KQT	Cn1c(N)nc2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3KQT.pdb	5
4JNC	CNc1nc(C)nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4JNC.pdb	0.477121255
4XHD	CC(C)[C@@H](NC(=O)CC1CC1)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4XHD.pdb	0
6N3Z	CNC(=O)c1ccc(O[C@H]2CC[C@@H](CC2)NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6N3Z.pdb	-0.301029996
4K9G	CC(=O)CC1CC(=NO1)c1ccc(O)c(F)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4K9G.pdb	3.176091259
4I6F	CC[C@H]1N(C2CCCC2)c2nc(ncc2N(C)C1=O)-n1ccnc1-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4I6F.pdb	4.973127854
4KP6	CCC(CC)(Nc1nc(NC)nc(n1)-n1cncn1)C#N	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4KP6.pdb	4
3AI8	Oc1ccc([N+]([O-])=O)c2cccnc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3AI8.pdb	1.740362689
3IKD	OP(O)(=O)OC[C@@H](Cc1ccccc1)NC(=O)c1cc2ccccc2s1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3IKD.pdb	2.255272505
3I6C	OC(=O)[C@@H](Cc1cccc(F)c1)NC(=O)c1ccc2ccccc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3I6C.pdb	4.079181246
3ZI0	ON(CCC(c1ccc(Cl)c(Cl)c1)P(O)(O)=O)C(=O)c1ccccc1Cn1cncn1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3ZI0.pdb	4.113943352
3ZHY	ON(CCC(c1ccc(Cl)c(Cl)c1)P(O)(O)=O)C(=O)c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3ZHY.pdb	2.505149978
4L52	CC(=O)N1CCC(CC1)n1cc(cn1)-c1cnc(N)c2oc(cc12)-c1cccc2nnsc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4L52.pdb	1.079181246
6UII	NCCCNCCCCCS	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6UII.pdb	4.414973348
4WDX	Cc1ccc2[nH]c(cc2c1)C(=O)N1CCC(CCO)CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4WDX.pdb	1.763427994
4WDW	Cc1ccc2[nH]c(cc2c1)C(=O)N1CCC=CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4WDW.pdb	3.447158031
4UVP	CCc1cc2c(N)cccc2c(=O)[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4UVP.pdb	2.919078092
4UVN	Nc1cccc2c1cc([nH]c2=O)-c1ccc(Cl)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4UVN.pdb	2.204119983
4UVO	COc1ccc(cc1)-c1cc2c(N)cccc2c(=O)[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4UVO.pdb	2.86332286
4UVZ	Nc1cccc2c1cc([nH]c2=O)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4UVZ.pdb	2.681241237
4UVS	CCCCCc1cc2c(N)cccc2c(=O)[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4UVS.pdb	2.505149978
5XO8	C[C@H]1CCCC(=O)CCC\C=C\c2cc(O)cc(O)c2C(=O)O1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5XO8.pdb	4.707570176
4JIA	COc1ccc(cc1)-c1cccc2nc(Nc3ccc(cc3)N3CCN(C)CC3)nn12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4JIA.pdb	1.342422681
4LWW	O=C(NCc1ccc(cc1)S(=O)(=O)c1ccccc1)c1cc2cnccc2[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4LWW.pdb	1.462397998
4KFN	O=C(NCc1ccc(cc1)S(=O)(=O)N1CCCCC1)c1cc2cnccc2[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4KFN.pdb	0.954242509
4GMY	Clc1cccc(Cl)c1C(=O)Nc1ccnc(NC(=O)C2CC2)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4GMY.pdb	4
3ZEI	CN1C(=O)\C(S\C1=N/c1cccc(c1)C(O)=O)=C\c1ccccc1OCC(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3ZEI.pdb	2.012837225
4JOA	Cn1cc(cn1)-c1cnc2[nH]cc(-c3cnn(Cc4cc(F)ccc4F)c3)c2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4JOA.pdb	3.201943063
4L7F	O[C@H]1CC[C@@H](CC1)Nc1nc2ccc(cc2n2ccnc12)C(=O)NC1(CC1)c1ccc(F)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4L7F.pdb	2.86923172
4KBK	Cn1cc(c(n1)-c1ccc(F)cc1)-c1ccnc(c1)C1COCCN1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4KBK.pdb	1.954242509
4KBA	Cn1cc(c(n1)-c1ccc(F)cc1)-c1ccnc2CNCCOc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4KBA.pdb	1.62324929
4KB8	CNCc1cc(ccn1)-c1cn(C)nc1-c1ccc(F)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4KB8.pdb	1.806179974
3WFG	CC1OC(=O)C(=C1c1ccc2OCC(=O)Nc2c1)c1ccc(F)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3WFG.pdb	2.079181246
3WFF	Fc1ccc(C2=C(COC2=O)c2ccc3OCC(=O)Nc3c2)c(F)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3WFF.pdb	2.819543936
3TUH	CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3n(C)ccc3c2)c(O)cc1O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3TUH.pdb	1.707570176
4KZ0	COC(=O)c1ccc2nc(NC(C)=O)sc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4KZ0.pdb	4.397940009
4PS7	CC(=O)Nc1nc2ccc(cc2s1)-c1cccnc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4PS7.pdb	2.041392685
4LI7	COc1cc(Cl)c(cc1C(=O)NCCN1CCC(CC1)C(=O)c1ccc(F)cc1)C#N	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4LI7.pdb	3.041392685
4LI6	O=C(CCc1ccccc1)N(Cc1cccs1)Cc1nc2ccccc2c(=O)[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4LI6.pdb	2.971739591
4KRS	CC(C)(C)c1ccc(cc1)C(=O)Nc1nnc2SCCn12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4KRS.pdb	4.278753601
4JLK	COc1ccc(cc1OCCF)-c1nc(CSc2nc(N)cc(N)n2)c(C)s1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4JLK.pdb	1.255272505
4JLJ	COc1ccc(cc1OCCF)-c1nc(CSc2nc(N)cc(N)n2)cs1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4JLJ.pdb	2.361727836
4JLM	CCc1sc(nc1CSc1nc(N)cc(N)n1)-c1ccc(OC)c(OCCF)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4JLM.pdb	1.477121255
4IGF	Oc1ccc2cc(Oc3ccc(Cl)cc3O)c(=O)oc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4IGF.pdb	4.212187604
4IGE	Cc1cc(=O)oc2cc(Oc3ccc(Cl)cc3O)ccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4IGE.pdb	5
4LRG	Cc1noc2[C@H](CC(N)=O)N=C(c3c(C)c(C)sc3-c12)c1ccc(Cl)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4LRG.pdb	2.146128036
4LR6	Cc1noc(N)c1-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4LR6.pdb	4.51851394
3ZCL	CC(C)Nc1ccc2nnc([C@@H](C)c3c[nH]c4ncccc34)n2n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3ZCL.pdb	1.278753601
3ZC5	C[C@H](c1nnc2ccc(nn12)-c1cnn(C)c1)c1ccc2ncccc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3ZC5.pdb	0.77815125
4M0E	CC1COC2=C1C(=O)C(=O)c1c2ccc2c(C)cccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4M0E.pdb	3.564666064
4M49	C[C@@H](Nc1nc(cnc1N)-c1cc(ccc1Cl)C(O)=O)c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4M49.pdb	3.903089987
4KP7	CN(O)C(=O)CS[C@@H](c1ccccc1)P(O)(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4KP7.pdb	2.079181246
3R0I	CN(O)C(=O)CCC(c1ccc(F)c(F)c1)P(O)(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3R0I.pdb	2.886490725
4MK8	COc1c(CCc2ccc(NS(C)(=O)=O)cc2)cc(cc1C(C)(C)C)-c1ccc[nH]c1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4MK8.pdb	3.698970004
4BS4	CC(C)c1ccc(cc1)-c1cc(=O)c2ccccc2o1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4BS4.pdb	4.542825427
5OW8	NC(=O)c1cc2ccccc2n1-c1cccc(c1)C(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5OW8.pdb	3.838849091
5OWC	NC(=O)c1cc2ccc(OC(F)(F)F)cc2n1-c1cccc(CCC(O)=O)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5OWC.pdb	1.414973348
4MEO	CC(=O)Nc1cccc(c1)-c1cc(C)[n+]([O-])c2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4MEO.pdb	4.62324929
3AQA	Cn1c2ccccc2n(CCSc2nc3ccccc3[nH]2)c1=S	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3AQA.pdb	4.447158031
6G5J	C[C@H](CC(O)=O)c1cccc(c1)-n1c(cc2ccc(OC(F)(F)F)cc12)C(N)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6G5J.pdb	3.591064607
4JZR	Cn1ccnc1CN1CCC2(CCN(C2=O)c2ccc(cc2)-c2ccccc2)CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4JZR.pdb	1.204119983
4MBL	N[C@@H]1CCCC[C@H]1Nc1ccn2ncc(-c3ccc4ccccc4c3)c2n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4MBL.pdb	0.462397998
4MBI	CN(C)CCNc1ccn2ncc(-c3cn[nH]c3)c2n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4MBI.pdb	2.267171728
4BQP	Cc1csc(n1)[C@](C)(O)c1nnc(Nc2ccn(Cc3c(F)cccc3F)n2)s1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4BQP.pdb	0.477121255
4B85	CCN(CC)CCNS(=O)(=O)c1ccc(Cl)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4B85.pdb	4.944482672
4B84	CCN(CC)CCNS(=O)(=O)c1cccc(c1)C(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4B84.pdb	4.342422681
4B83	CCN(CC)CCNS(=O)(=O)c1cccc(OC)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4B83.pdb	3.84509804
4B82	CCN(CC)CCNS(=O)(=O)c1ccccc1F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4B82.pdb	4.612783857
6TD2	CCN(CC)CCNS(=O)(=O)Cc1ccc(cc1)C(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6TD2.pdb	4.079181246
4B81	CCN(CC)CCNS(=O)(=O)Cc1ccc(Cl)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4B81.pdb	4.079181246
4B80	CCN(CC)CCNS(=O)(=O)Cc1ccc(F)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4B80.pdb	4.602059991
4B7Z	CCN(CC)CCNS(=O)(=O)Cc1ccc(C)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4B7Z.pdb	4.69019608
4MF1	CN(C)Cc1ccc(cc1)[C@H]1C[C@@H]1C(=O)Nc1nc2ccc(cc2s1)-c1cn[nH]c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4MF1.pdb	1.959041392
4MF1	CN(C)Cc1ccc(cc1)C1CC1C(=O)Nc1nc2ccc(cc2s1)-c1cn[nH]c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4MF1.pdb	1.949390007
4NUE	Cc1cc(N=Nc2ccc(cc2)S(=O)(=O)Nc2ccccn2)c(N)c(C)c1O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4NUE.pdb	4.365487985
4NUD	Cc1cc(N=Nc2ccc(cc2)S(=O)(=O)Nc2ccccn2)c(N)cc1O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4NUD.pdb	3.69019608
4NUC	Cc1cc(cc(C)c1O)N=Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4NUC.pdb	4.204119983
4L7U	COC(=O)[C@H](Cc1ccccc1)NC(=O)CCc1nc2ccccc2c(=O)[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4L7U.pdb	3.397940009
4L7R	CC[C@@H](CO)NC(=O)CCc1nc2ccccc2c(=O)[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4L7R.pdb	3.491361694
4L7O	CC(NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccc(cc1)-n1ccnc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4L7O.pdb	2.653212514
4L7N	CC(NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccc(cc1)S(N)(=O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4L7N.pdb	3.176091259
4L7L	OC[C@H](Cc1ccccc1)NC(=O)CCc1nc2ccccc2c(=O)[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4L7L.pdb	3.810232518
4L70	CC[C@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4L70.pdb	2.146128036
4MQ2	COC(=O)c1ccc(Cl)c(NC(=O)c2cc3cnc(OC)nc3[nH]c2=O)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4MQ2.pdb	1.986771734
4CC6	OCCNc1cc(nc(c1)C(F)(F)F)-c1n[nH]c2cnccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4CC6.pdb	2.361727836
4LH6	NC(=O)c1cnc(N)c2cc(Br)sc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4LH6.pdb	4.681241237
4MSL	CC(C)C[C@H](NCc1c(O)ccc2c(C)cc(=O)oc12)C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4MSL.pdb	3.602059991
4HMN	Clc1ccc(cc1)N1CCN(CC1)C(=O)N1CCOCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HMN.pdb	1.255272505
7OQQ	O=c1[nH]c2sccc2c2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7OQQ.pdb	2.653212514
4L2Y	Nc1cc(O)cc(c1)-c1nc(N2CCOCC2)c2oc3ncccc3c2n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4L2Y.pdb	1.322219295
4C4F	COc1ccccc1Nc1cc2[nH]c(cc2cn1)-c1cnco1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4C4F.pdb	4.602059991
2XZG	Nc1ccc(CN2C(=O)c3cccc4cc(cc(C2=O)c34)S([O-])(=O)=O)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2XZG.pdb	4.255272505
4X6Y	O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(CC1)Oc1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4X6Y.pdb	1.255272505
4C61	C[C@H](Nc1nc(Nc2cn(C)cn2)c2scc(C)c2n1)c1ncc(F)cn1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4C61.pdb	3.59439255
4MRO	Nc1ccc(cn1)S(=O)(=O)N1CCN(CC1)c1ccc(cc1)C(O)(C(F)(F)F)C(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4MRO.pdb	1.939519253
4MSU	OC(c1ccc(cc1)N1CCN(CC1)S(=O)(=O)c1cccs1)(C(F)(F)F)C(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4MSU.pdb	3.152288344
4MOT	CC(C)CCn1c2sc(NC(=O)NCC=C)nc2cc(-c2cccnc2)c1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4MOT.pdb	1.698970004
4N9E	O=C(Nc1cccnc1)c1ccc2n(CC3CCN(CC3)C(=O)c3ccccc3)cnc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4N9E.pdb	3
4N9D	CC(C)(C)c1ccc(cc1)S(=O)(=O)NCc1ccc(cc1)C(=O)Nc1cccnc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4N9D.pdb	1.380211242
4N9B	Cn1nccc1C(=O)Nc1cccnc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4N9B.pdb	4.959041392
4N8E	NC[C@@]1(CC[C@@H](CC1)N1CCCCC1=O)c1cccc(Cl)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4N8E.pdb	4.033423755
6AFH	O=C1N(CCc2ccccc2)c2ccccc2C1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6AFH.pdb	2.653212514
4KWF	O=C1N(Cc2ccccc2)c2ccccc2C1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4KWF.pdb	3.886490725
4KWG	Cc1cc2C(=O)C(=O)Nc2c(Br)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4KWG.pdb	2.556302501
