Drug_ID	Drug
drg_51230190	CN1CC(Cn2c3CCNC(=O)c3c3ccccc23)CC1=O
drg_51230191	CN1CC(CCn2c3CCNC(=O)c3c3ccccc23)CC1=O
drg_51230195	COC(=O)CC1CN(C)C(=O)C1
drg_51232284	COc1cccc(c1)-c1nn(c(N)c1C(N)=O)C(C)(C)C
drg_51232298	NC(=O)c1c2N[C@H]3C[C@H](C[C@@H]3O)Cn2nc1-c1ccc2scnc2c1
drg_51232299	NC(=O)c1cnn(c1N)-c1ccccc1
drg_51233056	COc1cc(OC)c(cc1OC)-c1coc2c3C=CC(C)(C)Oc3ccc2c1=O
drg_51233394	NC(=N)CCCC[C@@H](C=O)[C@H]1CCC[C@@H]1O
drg_51233528	CC(C)(O)c1ccc(cc1)-c1nc2c(F)cc(F)cc2c(=O)[nH]1
drg_51234876	C[C@H]1SC(N)=N[C@@](C)([C@H]1F)c1cc(NC(=O)c2cnc(OCF)cn2)ccc1F
drg_51235422	COC(=O)N1CCN(CC1)[C@H]1CC[C@@H](CC1)Nc1ncnc2ccc(cc12)C#N
drg_51235771	Nc1c(cnn1-c1ccccc1)C(=O)NCc1ccc(cc1)C(=O)NCCCC1CCCCC1
drg_51236255	CC(C)OC(=O)[C@H](C)N(C(=O)c1ccco1)c1c(Cl)cccc1Cl
drg_51236275	CCOC(=O)C(C)N(C(=O)c1cccs1)c1c(C)cccc1Cl
drg_51236733	ONC(=O)c1ccc(CNC(=O)c2cccnc2C(F)(F)F)cc1
drg_51236736	CN(C)Cc1ccc(cc1)S(=O)(=O)n1ccc(\C=C\C(=O)NO)c1
drg_51236738	CC1(C)[C@H]2C[C@@H]1[C@H](CNCc1ccc(cc1)C(=O)NO)CC2
drg_51237560	CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCNC1=O
drg_51237662	Brc1c(Br)c(Br)c2[nH]c(=O)[nH]c2c1Br
drg_51237665	C[C@H]1[C@@H]2CCc3cnc(Nc4ccccc4)nc3[C@]2(CC(C#N)C1=O)c1ccccc1
drg_51238080	CCC(=O)NS(=O)(=O)c1ccc(cc1)-c1c(C)onc1-c1ccccc1
drg_51238834	O=C(NCc1cccc2OCCOc12)c1ccc(cc1)-c1ccncc1
drg_51238871	COc1cccc(c1)[C@@H](C)NC(=O)c1ccc(cc1NCCN)-c1ccncc1
drg_51239965	CC(C)(O)c1cccn2c(nnc12)C1(CC1)c1ccc(Cl)cc1
drg_51240992	Cn1nc(O)c(C(O)=O)c1COc1cccc(c1)C(F)(F)F
drg_51240999	Oc1nsnc1C(=O)NCC(c1ccccc1)c1ccccc1
drg_51241047	Oc1ccc(Cn2cnc(F)c2)c2cccnc12
drg_51241508	COc1ccc2c(ncnc2c1)C1CCN(CC1)C(=O)c1ccc(OC(F)(F)F)cc1N
drg_51241562	COc1cc2ncnc(C3CCN(CC3)C(=O)c3ccc(OC(F)(F)F)cc3)c2cc1OC
drg_51242022	Cn1c(Cn2ccc(c(Oc3cc(Cl)cc(c3)C#N)c2=O)C(F)(F)F)n[nH]c1=O
drg_51242060	Cc1noc(C)c1-c1cc(-c2c(C)noc2C)c2cccnc2c1
drg_51242062	CC(=O)NCc1onc(C)c1-c1ccc(C)c(c1)S(=O)(=O)NC1CCCC1
drg_51242119	Cc1noc(C)c1-c1cc(c2cccnc2c1)S(=O)(=O)NC1CCCC1
drg_51242494	Cn1ccc2ccc(cc12)-c1cc(Nc2cnccc2C(=O)Nc2cncnc2)cc2nccnc12
drg_51242528	CN1CCC(C1)NC(=O)c1ccncc1Nc1cc(-c2ccc3ccn(C)c3c2)c2nccnc2c1
drg_51242535	CN1CCCC(C1)NC(=O)c1ccncc1Nc1cc(-c2ccc3ccn(C)c3c2)c2nccnc2c1
drg_51243456	C[C@H]1CC[C@@H]2C[C@H](C[C@@](O)(O2)[C@@H]2CSC(=O)N2)OC(=O)\C=C(C)/CC\C=C/1
drg_51243539	OC(=O)c1cn(CC2(CCCC2)n2ccc3cccnc23)cc(O)c1=O
drg_51243598	CN1Cc2nccc(-c3cn(C)nc3-c3ccc(F)cc3)c2C1=O
drg_51243766	CCNC(=O)NCc1ccccc1Sc1ccc2nnc(C(C)C)n2c1
drg_51243776	Cc1ccc(cc1-c1cc2cnc(NC3CCOCC3)nc2n(C)c1=O)C(=O)NC1CC1
drg_51244122	C[C@@H]1N([C@@H](CO)Cc2c(CCC(C)(C)O)cccc12)C(=O)Cc1c(Cl)cccc1Cl
drg_51244127	Cc1cc(=O)c(O)c([nH]1)C(O)=O
drg_51244141	CCc1ccccc1-c1cc(=O)c(O)c([nH]1)C(O)=O
drg_51244143	Cc1ccccc1-c1cc(=O)c(O)c([nH]1)C(O)=O
drg_51244145	OC(=O)c1cccc(c1)-c1cc(=O)c(O)c([nH]1)C(O)=O
drg_51245433	NCc1ccc(cc1)S(=O)(=O)N1CCC(CC1)NC(=O)c1cc(on1)C1CC1
drg_51245495	CS(=O)(=O)N1CCC(CC1)NC(=O)c1cc(on1)C1CC1
drg_51245529	Cc1cccc(n1)-c1ncn(CC(F)F)c1-c1ccc2nccn2c1
drg_51245729	COc1c(O)cc2oc3cc4OC(C)(C)CCc4c(O)c3c(=O)c2c1CC=C(C)C
drg_51247602	Cc1sc(cc1C(=O)N[C@@H](CN)c1ccccc1)-c1ccccc1Cl
drg_51249206	COC[C@]12C[C@H]1[C@](C)(N=C(N)S2)c1cc(NC(=O)c2cnc(OCC#C)cn2)cc(F)c1F
drg_51249243	NC1=N[C@@]2(CO1)c1cc(ccc1Oc1c(F)nc(cc21)C1=CCCOC1)-c1cccnc1F
drg_51249742	COc1ccc2c(c1)n(CCCC(N)=O)c1c(C)nccc21
drg_51250158	Fc1ccc(CCNCc2ccc(Oc3ccccc3)cc2)cc1
drg_51250226	C[C@]1(CO)Cc2cc(NC(=O)c3cnn4cccnc34)c(cc2O1)N1CCOCC1
drg_51250233	CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(cc2O1)N1CCOCC1
drg_51250256	O=C(Nc1n[nH]c2cc(ccc12)-c1cccc(NS(=O)(=O)C2CC2)c1)C1CC1
drg_51250464	CNc1cc(nc(N)n1)N1CCCCC1
drg_51250482	CC(=O)Nc1cc2NCCCc2c(n1)-c1cccc(C)c1C
drg_51250493	CC(=O)Nc1cc2ncccc2c(n1)-c1cccc(C)c1C
drg_51250931	OCCN1CC2(CCN(CC2)c2nc3CCCCc3c(=O)[nH]2)c2c1cc(F)cc2F
drg_51251111	Clc1nccc(NCC2CC2)c1C#N
drg_51251112	Cn1c2ccc(Nc3ccnc(Cl)c3C#N)cc2n(C)c1=O
drg_51251122	Cc1cc(C)n(n1)-c1ncc(Cl)c(Nc2ccc3n(C)c(=O)n(CCC(C)(C)O)c3c2)n1
drg_51251124	C[C@H]1CN(C[C@@H](C)O1)c1ncc(Cl)c(Nc2ccc3n(C)c(=O)n(CCC(C)(C)O)c3c2)n1
drg_51251133	Cn1c2ccc(Nc3ncccc3C#N)cc2n(C)c1=O
drg_51251135	CCC(O)Cn1c2cc(Nc3ccnc(Cl)c3C#N)ccc2n(C)c1=O
drg_51251139	C[C@@H](O)CCn1c2cc(Nc3ccnc(Cl)c3C#N)ccc2n(C)c1=O
drg_51251148	Cn1c2ccc(Nc3cc(SCc4ccccc4)ncn3)cc2n(C)c1=O
drg_51251150	Clc1nccc(NCc2ccccc2)c1C#N
drg_51251151	CC[C@H](O)Cn1c2cc(Nc3ccnc(Cl)c3C#N)ccc2n(C)c1=O
drg_51251153	Cn1c2ccc(Nc3ccnc(Cl)c3C#N)cc2n(CCC(C)(C)O)c1=O
drg_51251178	NC(=O)c1ccc(cc1)-c1cnn2ccc(NCc3cccnc3)nc12
drg_51251179	CN(C)CCCNc1ccn2ncc(-c3ccc4OCOc4c3)c2n1
drg_51251244	O[C@@H]1COCC[C@H]1[C@H]1c2ccccc2-c2cncn12
drg_51251709	COc1cc(OC)c2c(c1)nc([nH]c2=O)-c1cc(C)c(OCCN2CCCC2)c(C)c1
drg_51251830	CCC(=O)Nc1cccc(c1)-c1c[nH]cc1CN(C)CCN
drg_51251836	CN(CCN)Cc1c[nH]cc1-c1cccc(NC(=O)C=C)c1
drg_51251860	CCS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1
drg_51251861	Nc1nc(NCC=C)sc1C(=O)c1ccccc1
drg_51252671	CCCCCCCCCc1nc2cc(Cl)ccc2c(=O)n1N
drg_51253330	CS(=O)(=O)Nc1ccccc1CNc1ccc2[nH]nc(-c3ccc(nc3)N3CCNCC3)c2c1
drg_51254542	CN1C[C@@H](C[C@@H](C1)c1ccc2OCCOc2c1)Nc1nc2cc[nH]c2c(=O)n1C
drg_51254550	C[C@H](Nc1nn2c(C)nnc2c2ccccc12)[C@@H](N(C)C)c1ccccc1
drg_51254552	CN1C[C@@H](C[C@@H](C1)c1ccc(OCc2ccccc2)cc1)Nc1nc2cc[nH]c2c(=O)n1C
drg_51254554	CN1C[C@@H](C[C@@H](C1)c1ccccc1)Nc1nc2cc[nH]c2c(=O)n1C
drg_51254633	CC(C)(C)C(=O)N1CCCC1c1cccc(F)c1
drg_51255706	O=c1[nH]cnc2c(nccc12)-n1cc(CCN2CCC3(CCc4ccccc34)CC2)cn1
drg_51255708	CN(C)CCc1cccc(c1)C1CCN(CCc2cnn(c2)-c2nccc3c2nc[nH]c3=O)CC1
drg_51255709	O=c1[nH]cnc2c(nccc12)-n1cc(cn1)C1CCN(CC2CCC2)CC1
drg_51255722	CN1CCC(CC1)c1cnn(c1)-c1nccc2c1nc[nH]c2=O
drg_51255770	CN(C)CCc1ccc(cc1)C1CCN(CCc2cnn(c2)-c2nccc3c2nc[nH]c3=O)CC1
drg_51255772	O=c1[nH]cnc2c(nccc12)-n1cc(CCN2CCC(CC2)c2ccc(cc2)-c2cccnc2)cn1
drg_51255782	O=c1[nH]cnc2c(nccc12)-n1cc(cn1)C1CCN(CC1)C1CCCC1
drg_51255786	CC1(CCN(CCc2cnn(c2)-c2nccc3c2nc[nH]c3=O)CC1)c1cccc(Cl)c1
drg_51256751	CCN(CC)c1ccc2cc(C(=O)NCC(O)(Cn3cncn3)c3ccc(F)cc3F)c(=O)oc2c1
drg_51256913	Cc1ccc2n(c(CCN3C(=O)c4cccc5cccc(C3=O)c45)nc2c1)-c1ccncc1
drg_51256958	O=C1N(CCc2n[nH]c(=S)n2-c2ccccc2)C(=O)c2cccc3cccc1c23
drg_51258452	COc1ccccc1S(=O)(=O)Nc1ccc2N(C)C(=O)c3cccc1c23
drg_51258497	COc1ccccc1S(=O)(=O)Nc1ccc2N(C)C(=O)c3cc(nc1c23)N1CCN(C)CC1
drg_51259840	CSc1nnc(CCCO)n1-c1cc(C)c(C)c(C)c1
drg_51260501	Nc1nnc(s1)N1CC[C@H](C1)Nc1nnc(NC(=O)Cc2ccccc2)s1
drg_51260633	CCNc1cc(O)c2c(c1)\C=C\C[C@H](O)[C@H](O)C(=O)\C=C/[C@@H](C)[C@H](C)OC2=O
drg_51260924	Oc1cc(Cl)cc(Cl)c1C(=O)N1CCC2(CCC2)C1
drg_51263479	CSc1ccccc1[C@H]1CCCN1C(=O)CNC(=O)NCc1ccc2N[C@@H]3C[C@@H](OC[C@H]3O)c2c1
drg_51263491	CSc1ccccc1[C@H]1CCCN1C(=O)CNC(=O)NCc1ccc2N[C@H]3C[C@H](OC[C@H]3O)c2c1
drg_51263497	O[C@@H]1CO[C@@H]2C[C@H]1Nc1ccc(CNC(=O)CN3C(=O)[C@H]4[C@@H]5CC[C@@H](C5)[C@H]4C3=O)cc21
drg_51264160	Fc1cccc(Br)c1C(=O)c1c[nH]c(c1)C(=O)Nc1cccnc1
drg_51265113	C\C(CO)=C/COP(O)(=O)OP(O)(O)=O
drg_51265129	CC(C)=CCOP(O)(=O)OP(O)(O)=O
drg_51265147	CC(=C)CCOP(O)(=O)OP(O)(O)=O
drg_51265154	C\C(CO)=C/CCP(O)(=O)OP(O)(O)=O
drg_51265232	CC(O)(COc1ccc(cc1)C#N)C(=O)Nc1ccc(C#N)c(c1)C(F)(F)F
drg_51266287	Cc1nnn(C2CCN(CC2)C(N)=N)c1-c1cccc(Nc2cc(C)cc(C)c2)n1
drg_51267154	C[C@H]1NC(=O)c2cc([nH]c12)-c1cccc2c1nc(NC1(C)CC1)n(c2=O)C1(C)CC1
drg_51267450	COc1ccc2[C@@H](N(CCc2n1)C(C)=O)C(=O)Nc1ccc(OCc2ccccc2OC)cc1
drg_51268394	CCOc1ccc(CNc2nc3cc(ccc3nc2C(O)=O)C(F)(F)F)cc1
drg_51268395	OC(=O)c1nc2ccc(cc2nc1NCc1ccc(cc1)C(F)(F)F)C(F)(F)F
drg_51268396	OC(=O)c1nc2ccc(cc2nc1NCc1ccc(F)cc1)C(F)(F)F
drg_51268397	OC(=O)c1nc2ccc(cc2nc1NCc1ccc(Cl)cc1)C(F)(F)F
drg_51268403	CCOC(=O)NC(=O)c1ccsc1NC(=O)c1nc2cnccc2s1
drg_51268404	O=C(Nc1ncccn1)c1ccsc1NC(=O)c1nc2cnccc2s1
drg_51268408	COc1ccc(CNc2nc3cc(ccc3nc2C(O)=O)C(F)(F)F)cc1F
drg_51268411	COc1ccc(CNc2nc3cc(ccc3nc2C(O)=O)C(F)(F)F)cc1
drg_51268412	OC(=O)c1nc2ccc(cc2nc1NCc1ccc(cc1)C#N)C(F)(F)F
drg_51269255	CC1=NC(CN1)c1cn(c2ccc(C)cc12)S(=O)(=O)c1ccccc1Cl
drg_51270164	OC(=O)c1cnc2ccccc2n1
drg_51270170	OC(=O)c1cnc2ccccc2c1
drg_51270322	COc1cc(F)cc2c3c(nn(C)c3nnc12)-c1ccncc1C
drg_51270408	Fc1ccccc1C(=O)NNS(=O)(=O)c1ccc2ccccc2c1
drg_51270597	O=C(NCCCN1CCN(CC1)c1nccc2ccccc12)c1ccccc1
drg_51271088	C[C@@H](NC(=O)c1cc(nn1C)-c1ccccc1)c1ccc(cc1)C(O)=O
drg_51271090	CC(NC(=O)c1cc(nn1C)-c1ccccc1)c1ccc(cc1)C(O)=O
drg_51271127	C[C@@H](NC(=O)c1cc(nn1C)-c1ccccc1)c1ccc(cc1)S(=O)(=O)NC(C)=O
drg_51271130	CC(NC(=O)c1cc(nn1C)-c1ccccc1)c1ccc(cc1)S(=O)(=O)NC(C)=O
drg_51271149	C[C@@H](NC(=O)c1cc(nn1C)-c1ccccc1)c1ccc(cc1)C(=O)NS(C)(=O)=O
drg_51271557	Cn1cnnc1C1CCN(CC1)c1ncccc1-c1ccc(F)nc1
drg_51271687	NC1CCN(Cc2ccc(CNC(=O)c3csc4nc[nH]c(=O)c34)cc2)CC1
drg_51271710	CCN(Cc1ccc(CNC(=O)c2csc3nc[nH]c(=O)c23)cc1)C1CCCCC1
drg_51271718	CCN(CC)Cc1ccc(CNC(=O)c2csc3nc[nH]c(=O)c23)cc1
drg_51272092	Cn1c2nc(Oc3cccc(Cl)c3)n(Cc3ccc(Cl)cc3)c2c(=O)n(CCCO)c1=O
drg_51272232	COc1c(CN)cc(CN)cc1OCCCN1Cc2ccccc2C1
drg_51272497	C[C@@H](Oc1cc(cnc1N)-c1c[nH]nc1C)c1cc(F)ccc1-n1nccn1
drg_51272524	C[C@@H](Oc1cc(cnc1N)-c1sc(nc1C)C(C)(C)O)c1cc(F)ccc1-n1nccn1
drg_51272561	OC(=O)c1ccc2OC[C@]3(CCc4cc(Cl)ccc34)CN(CC3CCC3)c2c1
drg_51272648	Cc1cc(-c2cnc(N)c3c(csc23)-c2ccc3scnc3c2)n(C)n1
drg_51274588	COc1cc(cc(OC)c1OC)C(=O)c1cccc(n1)-c1ccc(C)c(O)c1
drg_51274732	OC(=O)c1ccc(cc1)-c1cccnc1
drg_51274743	Nc1cc(n[nH]1)-c1ccc(Cl)cc1
drg_51274759	Cn1cc(cn1)-c1cncc(c1)-c1ccc(cc1)C(N)=O
drg_51274823	Nc1snnc1-c1ccc(cc1)C(F)(F)F
drg_51274988	Cc1cc2nccc(-c3ccc(Cl)cc3)n2n1
drg_51274989	CN(C)Cc1nn(C)c2ccc(cc12)-c1ccc(F)c(F)c1OCCc1c(C)nn(C)c1C
drg_51274992	CN(C)Cc1n[nH]c2ccc(cc12)-c1ccc(F)cc1C
drg_51275231	Brc1ccc(cc1)-c1csc2nccn12
drg_51275232	O=C(NCc1cnc2scc(C#CC3CC3)n12)Nc1ccc(cc1)C#N
drg_51275237	S=C(NCc1cnc2scc(C#CC3CC3)n12)Nc1ccc(cc1)C#N
drg_51275809	Cc1sc-2c(COCc3nnc(C)n-23)c1Cc1ccccc1
drg_51275956	Clc1ccc(CC2(COc3cccnc3)CCNCC2)cc1Cl
drg_51276463	CNC(=O)c1c(oc2ccc(O)c(CN3CCCCC3)c12)-c1ccc(O)cc1
drg_51276964	Clc1ncc(cc1NS(=O)(=O)c1ccccc1)-c1ccccc1
drg_51276985	CS(=O)(=O)Nc1cc(cnc1Cl)C1=CCOCC1
drg_51276990	COc1ncc(cc1NS(=O)(=O)c1ccccc1)C1=CCOCC1
drg_51277467	C[C@@H](Nc1nc2n(ncc2c(=O)[nH]1)C1CCCC1)C(=O)N1CC[C@H](F)C1
drg_51278253	Cn1nnc2cc(ccc12)[C@@H](CC(O)=O)c1ccc(Cl)cc1
drg_51278275	Cc1cc(ccc1Cl)C(CC(O)=O)c1ccc2n(C)nnc2c1
drg_51278755	CCNC(=O)Nc1cc(c(cn1)C(=O)Nc1cccnc1)-n1cccn1
drg_51278760	CCNC(=O)Nc1cc(Nc2ccc(OC)cc2)c(cn1)C(=O)Nc1cccnc1
drg_51278762	CCNC(=O)Nc1cc(c(cn1)C(=O)Nc1cccnc1)-n1cc(Br)cn1
drg_51278906	Cc1cc(C)n2nc(CCNc3ccc4ccccc4n3)nc2n1
drg_51278916	C[C@H]1Cn2c(nc3ccccc23)N1C(=O)Cc1nc2nc(C)cc(C)n2n1
drg_51278919	Cc1cc(C)n2nc(CCc3cc(O)n4nc5ncccc5c4n3)nc2n1
drg_51278927	CC1Cn2c(nc3ccccc23)N1C(=O)Cc1nc2nc(C)cc(C)n2n1
drg_51279087	CC(C)c1nn(-c2ccc(Cl)cc2)c2nc(C)cc(C(O)=O)c12
drg_51279392	Cc1ncc(cn1)-c1ccn2ncc(-c3ccc4NC(=O)[C@@](C)(Cc5ccccc5)c4c3)c2n1
drg_51279406	O=C(C1CC1)N1CCC[C@]11C(=O)Nc2ccc(cc12)-c1ccc2nccnc2c1
drg_51279656	COc1ccccc1N1CCN(CC1)c1nc2CCCCc2c(=O)[nH]1
drg_51279696	O=C1Oc2ccccc2C11CCN(CC1)c1nc2CCCCc2c(=O)[nH]1
drg_51279702	Clc1cccc2NCC3(CCN(CC3)c3nc4CCCCc4c(=O)[nH]3)c12
drg_51279903	COC(=O)C1CCN(CC1)C(=O)c1ccc(CNC(=O)c2ccc3nc(N)sc3c2)cc1
drg_51279907	Nc1nc2ccc(OCc3ccc(cc3)C#N)cc2s1
drg_51279928	COC(=O)C1CCN(CC1)C(=O)c1ccc(CSc2ccc3nc(N)sc3c2)cc1
drg_51280012	Nc1nc2ccc(cc2s1)C(=O)NC(c1ccccc1)c1ccccc1
drg_51282432	Fc1ccc(Oc2cc(F)cn3cc(cc23)C#N)c(OCCn2ccc(=O)[nH]c2=O)c1
drg_51282858	OC1=C(Nc2ccc(F)cc2)C(=O)c2ccccc2C1=O
drg_51282979	O=C1NC(=S)S\C1=C/c1ccc(OCC#C)cc1
drg_51284336	Cc1ncnc2n(ccc12)[C@@H]1C[C@H](Oc2cc(C(F)F)c(F)c3CCNCc23)[C@@H](O)[C@H]1O
drg_51285157	Oc1ccc(cc1O)[N+]([O-])=O
drg_51286207	NCc1cccc(c1)-c1cccc(c1)C(=O)Nc1ccccc1CC(O)=O
drg_51286209	N[C@H](CO)c1cccc(c1)-c1cccc(COc2ccccc2CC(O)=O)c1
drg_51286318	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(ncnc12)-c1ccsc1
drg_51286584	Nc1nc2ncccc2[nH]1
drg_51286585	Nc1nc2ccccc2nc1N1CCCC1
drg_51286586	Fc1cnccc1-c1ccnc2[nH]ccc12
drg_51286601	NCCc1ccc(O)c(c1)C1CCCCC1
drg_51286602	OCc1csc(n1)-c1ccnc2[nH]ccc12
drg_51287194	OC1(CCN(C1=O)c1ccccc1)C(=O)NCCc1cccs1
drg_51287212	O[C@@]1(CCN(C1=O)c1ccc2NC(=O)CCc2c1)C(=O)NCc1cc(F)cc(Cl)c1
drg_51287214	O[C@@]1(CCN(C1=O)c1ccccc1)C(=O)NCCc1cccs1
drg_51287218	O[C@@]1(CCN(C1=O)c1ccccc1)C(=O)NCc1cc(F)cc(Cl)c1
drg_51287363	C[C@H](Nc1ccc2c(cn(-c3cc(C)[nH]n3)c2n1)S(=O)(=O)C1COC1)c1ccc(F)cn1
drg_51287589	CCCOc1ccc(NC(=O)CN2CCN(C)CC2)cc1-c1nc(CC)c(CC)c(=O)[nH]1
drg_51288128	COc1cc2CCN(C=O)[C@@H](CCc3c[nH]c4cc(C)ccc34)c2cc1OC
drg_51288133	COc1cc2CCN(C=O)C(CCc3c[nH]c4ccccc34)c2cc1OC
drg_51288134	COc1cc2CCN(Cc2cc1OC)C=O
drg_51288135	CCOc1cc2CN(CCc2cc1OC)C=O
drg_51288136	COc1cc2CCN(C=O)[C@@H](CCCc3c[nH]c4ccccc34)c2cc1OC
drg_51288147	CCOc1cc2CCN(Cc2cc1OC)C=O
drg_51288149	COc1cc2CCN(C=O)[C@@H](CCc3c[nH]c4cc(F)ccc34)c2cc1OC
drg_51288150	COc1cc2CCN(C=O)[C@@H](CCc3c[nH]c4ccccc34)c2cc1OC
drg_51288151	COc1cc2CCN(C=O)[C@@H](Cc3c[nH]c4ccccc34)c2cc1OC
drg_51288383	CNCC(O)CN1CCCc2ccccc2C1
drg_51288848	C[C@@H](\C=C(/C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C
drg_51290249	COc1cc(OC)cc(c1)N(CCNC(C)C)c1ccc2ncc(nc2c1)-c1cnn(C)c1
drg_51290891	Cn1cc(NC(=O)c2cn(Cc3ccc(Cl)c(Cl)c3)c(=O)c3ccccc23)cn1
drg_51290892	Clc1ccc(Cn2cc(C(=O)Nc3ccncc3)c3n(ncc3c2=O)C2CCNCC2)cc1Cl
drg_51290908	Cn1cc(NC(=O)c2cn(Cc3cccc(Cl)c3)c(=O)c3ccccc23)cn1
drg_51290909	Cn1cc(NC(=O)c2cn(Cc3ccccc3)c(=O)c3ccccc23)cn1
drg_51290934	Cn1cc(NC(=O)c2cn(Cc3ccc(Cl)cc3)c(=O)c3ccccc23)cn1
drg_51291016	COc1cc(ccc1C(N)=O)-c1cnc2ccc(NC(C)C)nn12
drg_51291353	OC1(CC1)C(=O)N1CCN(CC1)C(=O)c1ccc(cc1)-c1nc2ccccc2o1
drg_51291614	N#Cc1cnc2ccccc2c1
drg_51291673	CC(C)(O)[C@H]1CC[C@@H](CC1)NC(=O)c1cnc2cc(OC(F)F)ccc2c1
drg_51291765	Nc1ncc(cc1C(=O)Nc1ccncc1)-c1cccc(c1)N1CCNCC1
drg_51292320	CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@@H]3CCNC[C@H]3O)nc12
drg_51292328	CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@H]3CCNC[C@@H]3O)nc12
drg_51292836	COc1ccc(Nc2ncc3n(C)c(=O)n([C@H]4CC[C@H](O)CC4)c3n2)c(C)c1
drg_51292985	CCCC(=O)CC(=O)N[C@H]1CCOC1=O
drg_51293121	Cc1cc(O)ccc1Cl
drg_51293381	COCCN(C)S(=O)(=O)c1cc(NC(=O)CCl)ccc1Cl
drg_51293382	ClCC(=O)Nc1ccc(Cl)c(c1)S(=O)(=O)N1CCOCC1
drg_51293406	CC(C)NS(=O)(=O)c1cc(NC(=O)CCl)ccc1Cl
drg_51293608	Fc1ccccc1S(=O)(=O)NNC(=O)c1ccccc1
drg_51293654	CCOc1cc(C)c(F)c(c1)C(=O)NNS(=O)(=O)c1ccc2ccccc2c1
drg_51293687	COc1cc(ccc1O)-c1c(ncn1CCC1CCCN1C)-c1ccccc1
drg_51293758	CCOC(=O)Cn1c(C)cc(=O)n2cc(nc12)-c1ccc(Cl)cc1
drg_51294461	C[C@@](O)(C#Cc1ccc2CCN(c2c1)c1nc(N)ncc1Cl)c1nccs1
drg_51294513	c1c(nc2ccc(cn12)-c1ccccc1)-c1ccccc1
drg_51294514	COc1ccc(cc1)-c1cn2cc(ccc2n1)-c1cc(OC)cc(OC)c1
drg_51294516	N#Cc1cccc(c1)-c1ccc2nc(cn2c1)-c1ccccc1
drg_51294535	Cc1c(sc2ccc(Cl)cc12)S(=O)(=O)Nc1cccc(CN)c1
drg_51294537	OC(=O)\C=C\c1cccc(c1)C(F)(F)F
drg_51295077	C[C@@H](N1CCN(C)CC1)C(=O)Nc1cccc2c(c[nH]c12)-c1nc(NC(=O)C2CC2)ncc1C
drg_51295130	CS(=O)(=O)Nc1ccc(cc1)-c1cncc(\C=C2/SC(=N)NC2=O)c1
drg_51295906	COc1cc(ccc1C(N)=O)-c1cncc(c1C)-c1ccc(cc1)N1CCNCC1
drg_51295914	COc1cc(cc(OC)c1OC)-c1cncc(c1C)-c1ccc(cc1)N1CCNCC1
drg_51296067	NC(=O)SCC(=O)Nc1ccccc1C(O)=O
drg_51296136	CC(C)C1=CC2=CC(=O)[C@H]3C(C)(C)CCC[C@]3(C)C2=C(O)C1=O
drg_51296768	NCC1CCN(C1)c1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl
drg_51296785	Cc1cn(cn1)-c1cc(NC(=O)c2ccc3C[C@H](Cc3c2)Nc2cncnc2)cc(c1)C(F)(F)F
drg_51297723	CC[C@@H]1CN2CC[C@]3(Nc4cccc(OC)c4C3=O)[C@@H]2C[C@@H]1\C(=C/OC)C(=O)OC
drg_51297941	OC(=O)c1ccc(-c2ccc(F)cc2)c(c1)S(F)(=O)=O
drg_51298848	Oc1cccn(CC(=O)NCCc2ccc(cc2)-c2ccccc2)c1=O
drg_51298855	Oc1cccn(CC(=O)NCCc2c[nH]c3ccccc23)c1=O
drg_51298932	O=C(Nc1ccc(CN2C(=O)c3ccccc3C2=O)cc1)N1CC(C1)c1cccnc1
drg_51299062	CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(C)nc(N)nc12
drg_51299119	CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(Cl)nc(N)nc12
drg_51299141	FC(F)(F)c1ccccc1CN1CCN(CC1=O)c1cn[nH]c(=O)c1Cl
drg_51299410	CS(=O)(=O)c1ccc(N[C@@H](c2cccc(Cl)c2)c2ccccn2)c(Nc2ncccn2)c1
drg_51299418	COc1ccc(CNC(=O)N2CCN(CC2)c2ccc(cc2)C(C)=O)cn1
drg_51299419	O=C(NCc1ccc(CN2CCCC2)cc1)N1CCN(CC1)C(=O)c1cccs1
drg_51299420	O=C(Nc1ccc2[nH]c(CN3CCCCC3)nc2c1)c1ccc(cc1)C#N
drg_51299425	CCN(CC)Cc1ccc(CNC(=O)N2CCN(CC2)c2ncccn2)cc1
drg_51299612	CCNC(=O)c1ccc(Nc2nccc(n2)N2C[C@@H]3C[C@H]2CN3C(=O)CC#N)cc1
drg_51301019	CC(C)c1ccc(COc2ccc(CC(=O)NCCN)cc2Cl)cc1
drg_51302751	CC(O)c1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
